transaction_id,amount,merchant_category,hour_of_day,account_age_days,distance_from_home_km,is_fraud
27321,39.33,Dining,12,3043,0.9,0
27322,32.55,Jewelry,20,2959,11.9,0
27323,101.11,Entertainment,12,712,0.4,0
27324,44.02,Online Retail,7,2960,14.0,0
27325,23.77,Grocery,16,1718,24.2,0
27326,82.45,Online Retail,16,2675,16.3,0
27327,169.08,Dining,11,1525,24.1,0
27328,46.92,Travel,1,3150,5.4,0
27329,36.15,Travel,6,1462,5.7,0
27330,73.25,Travel,7,3135,12.2,0
27331,330.25,Grocery,10,2244,0.0,0
27332,67.51,ATM Withdrawal,13,2730,2.5,0
27333,206.69,ATM Withdrawal,14,629,2.9,0
27334,78.52,Grocery,22,1676,35.1,0
27335,85.67,Electronics,3,1187,18.3,0
27336,103.3,Fuel,0,1558,0.8,0
27337,98.86,Jewelry,12,3010,35.1,0
27338,176.03,Fuel,8,201,10.9,0
27339,26.67,Travel,21,1218,1.4,0
27340,28.41,Fuel,0,934,6.0,0
27341,188.09,Online Retail,23,2420,24.2,0
27342,146.78,Dining,20,3590,1.1,0
27343,84.09,Dining,6,2508,50.4,0
27344,45.26,Grocery,10,488,16.8,0
27345,54.41,Jewelry,4,1865,3.1,0
27346,277.66,Entertainment,5,1024,9.0,0
27347,144.37,Dining,14,2544,8.7,0
27348,176.28,Online Retail,20,2361,28.2,0
27349,111.71,Online Retail,1,2120,9.0,0
27350,159.26,Grocery,0,328,9.6,0
27351,14.99,ATM Withdrawal,6,1520,36.8,0
27352,21.91,Dining,18,1113,11.1,0
27353,50.62,Online Retail,7,3579,14.4,0
27354,10.83,Utilities,2,477,16.3,0
27355,43.61,Dining,11,2021,47.0,0
27356,108.69,Utilities,13,637,0.5,0
27357,46.93,Dining,23,3426,14.4,0
27358,61.0,Jewelry,0,95,216.5,1
27359,44.52,Jewelry,12,1087,18.8,0
27360,593.96,Entertainment,4,2394,35.6,0
27361,79.76,Jewelry,14,3383,20.8,0
27362,53.06,Online Retail,1,2319,2.5,0
27363,69.54,Travel,4,348,6.5,0
27364,17.8,ATM Withdrawal,12,2249,11.6,0
27365,89.2,Jewelry,15,767,13.4,0
27366,153.73,Online Retail,3,170,50.2,0
27367,12.57,ATM Withdrawal,5,818,3.1,0
27368,92.26,Entertainment,20,450,4.6,0
27369,67.52,Dining,17,972,2.1,0
27370,66.22,Jewelry,1,3230,2.5,0
27371,103.02,Jewelry,11,2397,0.2,0
27372,27.98,Travel,21,1005,32.8,0
27373,111.96,Entertainment,18,3201,4.2,0
27374,23.3,ATM Withdrawal,11,2130,9.9,0
27375,46.56,Electronics,5,2536,51.0,0
27376,56.06,Travel,14,160,3.6,0
27377,147.26,Grocery,16,1332,20.2,0
27378,32.93,Electronics,3,2502,7.6,0
27379,28.97,Grocery,10,2866,13.6,0
27380,147.49,Online Retail,23,1272,44.2,0
27381,123.71,Fuel,3,3409,22.9,0
27382,14.02,Online Retail,18,2944,4.2,0
27383,70.71,Travel,8,2728,15.6,0
27384,46.61,Jewelry,10,1375,20.5,0
27385,144.9,Dining,13,1935,22.5,0
27386,91.74,Grocery,2,2789,15.6,0
27387,126.44,Travel,6,218,1.2,0
27388,41.32,Fuel,21,1726,0.6,0
27389,84.03,Jewelry,23,327,7.6,0
27390,37.07,Utilities,10,3006,10.2,0
27391,205.42,Fuel,0,1145,8.4,0
27392,43.69,Grocery,8,1380,38.8,0
27393,292.09,Fuel,22,771,14.0,0
27394,72.46,Grocery,8,1789,11.0,0
27395,118.88,Jewelry,16,3156,5.7,0
27396,11.88,Utilities,21,3450,19.4,0
27397,25.9,Online Retail,13,1535,2.6,0
27398,126.65,Dining,14,967,4.3,0
27399,280.0,Online Retail,9,2056,25.6,0
27400,15.4,Grocery,15,3529,8.9,0
27401,7.67,Dining,11,1857,9.3,0
27402,45.84,Online Retail,19,923,6.9,0
27403,29.75,Electronics,9,2517,7.5,0
27404,63.22,Travel,5,1679,12.4,0
27405,23.96,Dining,18,1955,0.2,0
27406,87.53,Online Retail,22,2311,23.3,0
27407,116.15,Travel,8,784,28.3,0
27408,78.26,Grocery,18,1032,6.2,0
27409,25.6,Online Retail,18,3359,6.0,0
27410,19.01,Entertainment,6,1614,9.8,0
27411,11.15,Entertainment,8,626,27.1,0
27412,58.63,Dining,16,490,0.8,0
27413,236.78,Online Retail,17,2936,34.8,0
27414,69.26,Grocery,7,402,0.5,0
27415,20.08,Online Retail,22,2229,22.5,0
27416,14.85,Grocery,22,2978,0.1,0
27417,94.6,Dining,22,3305,3.0,0
27418,24.66,Utilities,12,1127,7.6,0
27419,37.93,Online Retail,8,3527,27.2,0
27420,116.75,Dining,7,143,18.7,0
27421,65.14,ATM Withdrawal,12,840,2.4,0
27422,117.16,Dining,12,3154,49.1,0
27423,231.86,Dining,22,1121,4.3,0
27424,293.34,ATM Withdrawal,16,2992,1.1,0
27425,77.84,Jewelry,19,1790,18.8,0
27426,33.89,Utilities,4,3280,14.9,0
27427,35.78,Online Retail,15,1165,5.2,0
27428,56.51,Jewelry,10,3492,2.2,0
27429,35.81,Dining,17,2539,6.3,0
27430,18.82,Fuel,8,750,4.7,0
27431,124.35,Utilities,2,2094,2.6,0
27432,54.96,Entertainment,9,3045,17.2,0
27433,18.13,ATM Withdrawal,2,3593,12.7,0
27434,232.79,Electronics,4,228,42.2,0
27435,442.76,Entertainment,20,3508,20.8,0
27436,618.83,Travel,18,2996,29.0,0
27437,42.64,Electronics,12,855,32.1,0
27438,134.62,Electronics,3,1367,7.1,0
27439,125.87,Dining,4,2920,2.5,0
27440,32.43,Grocery,16,2285,0.2,0
27441,27.16,Fuel,1,900,11.9,0
27442,75.89,Jewelry,10,560,0.5,0
27443,87.18,Electronics,22,210,31.7,0
27444,101.18,Fuel,2,3519,2.4,0
27445,93.22,Dining,9,2761,20.4,0
27446,38.71,Online Retail,0,1575,23.3,0
27447,75.09,Grocery,6,886,3.1,0
27448,138.83,Grocery,12,3065,8.1,0
27449,7016.42,Electronics,0,253,22.8,1
27450,23.39,Dining,10,2083,18.3,0
27451,68.55,Grocery,14,1948,25.8,0
27452,61.04,Fuel,22,2522,7.6,0
27453,147.42,Online Retail,18,2776,39.2,0
27454,55.84,ATM Withdrawal,7,2312,3.2,0
27455,28.71,Dining,16,836,26.7,0
27456,94.66,Jewelry,23,3471,35.9,0
27457,64.15,Fuel,1,2358,24.9,0
27458,111.33,Utilities,5,334,15.0,0
27459,60.65,Utilities,11,3057,22.3,0
27460,36.07,Dining,21,1926,11.9,0
27461,117.81,ATM Withdrawal,0,1666,13.8,0
27462,41.75,Online Retail,18,3485,2.3,0
27463,200.58,Electronics,23,2193,3.4,0
27464,254.28,Electronics,21,1788,8.1,0
27465,86.24,Travel,6,3040,16.7,0
27466,70.45,ATM Withdrawal,1,451,13.3,0
27467,46.12,Electronics,20,206,17.1,0
27468,102.87,Utilities,3,364,3.7,0
27469,22.27,Dining,17,2062,4.3,0
27470,530.78,Fuel,13,2566,0.6,0
27471,250.64,Electronics,20,3591,49.5,0
27472,51.14,Entertainment,16,2023,8.8,0
27473,57.45,Entertainment,18,419,20.5,0
27474,128.94,Jewelry,5,3218,12.7,0
27475,1370.79,Jewelry,0,124,83.4,1
27476,111.36,Jewelry,15,1566,5.9,0
27477,28.59,Entertainment,9,2311,23.5,0
27478,155.77,Dining,10,2466,24.5,0
27479,93.24,Online Retail,11,2441,3.9,0
27480,75.76,Entertainment,3,1599,0.9,0
27481,87.91,Entertainment,15,243,2.4,0
27482,15.49,Dining,14,3333,45.9,0
27483,62.67,Grocery,8,166,5.8,0
27484,113.95,Electronics,3,1627,6.4,0
27485,31.43,Dining,3,697,25.8,0
27486,62.68,Utilities,18,2606,23.1,0
27487,26.67,Travel,1,627,20.2,0
27488,58.7,Fuel,23,1131,2.5,0
27489,28.05,Grocery,10,1592,8.2,0
27490,47.56,Fuel,2,1265,3.1,0
27491,76.53,Grocery,10,2566,14.7,0
27492,75.48,Online Retail,5,770,6.3,0
27493,18.79,Grocery,1,3291,10.8,0
27494,243.17,Electronics,14,3440,5.5,0
27495,120.71,Utilities,7,2858,25.7,0
27496,17.81,Travel,8,3538,1.9,0
27497,81.47,Utilities,4,2922,8.8,0
27498,13.96,Dining,8,3297,31.6,0
27499,52.98,Fuel,0,2498,13.4,0
27500,339.53,Jewelry,23,2729,7.2,0
27501,219.43,Dining,17,1022,5.5,0
27502,56.79,ATM Withdrawal,9,1135,1.4,0
27503,90.46,ATM Withdrawal,7,203,6.2,0
27504,40.51,Online Retail,16,1596,32.8,0
27505,11467.36,Utilities,3,28,196.4,1
27506,131.0,Entertainment,0,1752,1.4,0
27507,1089.3,Grocery,10,2673,15.7,0
27508,194.14,Online Retail,8,545,3.8,0
27509,16.29,Utilities,9,2696,6.3,0
27510,48.59,Travel,2,484,5.7,0
27511,191.82,Travel,16,3022,8.0,0
27512,346.28,ATM Withdrawal,10,1538,1.1,0
27513,72.92,Fuel,23,1891,4.6,0
27514,78.31,Utilities,3,383,2.2,0
27515,51.31,Travel,0,2586,30.7,0
27516,135.53,Fuel,17,178,107.8,0
27517,51.53,Fuel,14,2015,14.0,0
27518,20.06,Entertainment,10,3545,25.2,0
27519,16.81,Electronics,16,829,26.4,0
27520,48.91,Entertainment,16,1121,9.6,0
27521,89.5,Grocery,17,595,7.2,0
27522,138.02,Fuel,13,2567,27.4,0
27523,27.86,Travel,7,3099,24.0,0
27524,107.8,Fuel,3,32,6.9,0
27525,53.07,Utilities,17,1802,1.4,0
27526,77.04,Grocery,10,841,20.9,0
27527,119.13,Online Retail,8,2193,14.6,0
27528,183.88,ATM Withdrawal,7,326,4.9,0
27529,30.85,Online Retail,11,655,12.8,0
27530,12.2,Jewelry,10,3372,8.5,0
27531,85.38,ATM Withdrawal,4,1170,3.1,0
27532,138.51,ATM Withdrawal,9,1918,6.7,0
27533,105.65,Fuel,14,584,13.0,0
27534,32.26,Jewelry,10,1700,0.2,0
27535,55.52,Electronics,1,929,69.1,0
27536,39.2,Electronics,9,2174,0.1,0
27537,98.68,ATM Withdrawal,2,1709,10.2,0
27538,100.52,Entertainment,7,1880,6.4,0
27539,73.44,Online Retail,11,842,8.9,0
27540,74.94,Fuel,14,1828,2.9,0
27541,213.81,Travel,14,374,2.0,0
27542,147.49,Dining,23,2413,22.8,0
27543,76.64,Entertainment,6,1548,8.0,0
27544,60.52,ATM Withdrawal,22,2535,0.6,0
27545,31.86,Jewelry,14,2815,4.4,0
27546,42.36,Utilities,12,3222,1.6,0
27547,32.27,Travel,9,2867,1.0,0
27548,44.83,Online Retail,18,404,1.4,0
27549,17.38,Jewelry,16,2783,44.2,0
27550,19.91,Electronics,14,1400,5.2,0
27551,42.18,Dining,2,1166,19.1,0
27552,54.16,Grocery,17,338,16.5,0
27553,21.68,Dining,21,2169,27.7,0
27554,23.01,Electronics,4,489,2.3,0
27555,333.47,Jewelry,9,694,45.0,0
27556,302.48,Grocery,8,956,14.1,0
27557,62.69,Online Retail,12,2509,2.3,0
27558,70.93,Travel,23,1086,3.3,0
27559,24.54,Entertainment,20,437,3.7,0
27560,51.08,Entertainment,1,2724,1.8,0
27561,19.29,Jewelry,9,2480,6.3,0
27562,177.47,Jewelry,21,3645,15.1,0
27563,55.99,Grocery,9,228,2.4,0
27564,37.53,Utilities,13,1102,17.9,0
27565,93.29,Travel,20,1063,15.2,0
27566,23.7,Entertainment,19,563,24.9,0
27567,147.38,Electronics,23,3386,18.1,0
27568,172.76,Grocery,23,522,2.7,0
27569,20.48,Grocery,7,900,42.1,0
27570,264.44,Entertainment,4,2928,24.8,0
27571,14.71,Utilities,21,3565,2.4,0
27572,208.78,Travel,18,925,11.6,0
27573,322.7,Jewelry,21,2140,29.8,0
27574,35.28,Electronics,18,2421,10.5,0
27575,48.44,Entertainment,23,631,17.5,0
27576,219.6,Travel,8,1736,82.2,0
27577,52.12,ATM Withdrawal,10,3403,28.5,0
27578,62.73,ATM Withdrawal,4,3589,28.8,0
27579,9.32,Fuel,8,309,5.1,0
27580,37.02,Jewelry,7,2741,7.2,0
27581,22.71,Utilities,23,518,14.2,0
27582,60.32,Grocery,10,2890,3.1,0
27583,83.76,Fuel,17,2622,29.8,0
27584,66.77,Grocery,7,671,24.6,0
27585,178.14,Electronics,20,3340,38.5,0
27586,206.8,ATM Withdrawal,12,422,1.4,0
27587,335.6,Dining,10,3618,13.1,0
27588,39.58,ATM Withdrawal,5,3041,27.1,0
27589,11.46,Travel,15,3210,10.7,0
27590,42.89,ATM Withdrawal,17,3587,0.7,0
27591,235.19,Fuel,9,3415,2.5,0
27592,27.43,Online Retail,16,1758,38.2,0
27593,45.82,Grocery,1,1006,2.3,0
27594,182.29,Utilities,17,3214,3.8,0
27595,80.79,ATM Withdrawal,23,2404,12.2,0
27596,88.66,Electronics,10,1227,36.8,0
27597,28.5,Entertainment,22,3192,18.2,0
27598,60.84,Utilities,1,360,8.2,0
27599,28.23,Grocery,1,873,19.6,0
27600,101.98,Electronics,17,3504,14.4,0
27601,39.8,Travel,8,2000,1.1,0
27602,120.6,Utilities,21,2171,8.6,0
27603,101.81,Travel,15,778,7.7,0
27604,14.43,Online Retail,16,1746,3.8,0
27605,98.83,Utilities,9,1885,61.2,0
27606,84.8,Jewelry,21,65,20.0,0
27607,142.27,ATM Withdrawal,16,2111,16.9,0
27608,137.06,Online Retail,5,164,16.6,0
27609,28.99,Electronics,0,843,2.8,0
27610,53.17,Online Retail,12,2132,3.3,0
27611,54.87,ATM Withdrawal,5,3484,37.1,0
27612,27.89,Grocery,18,1547,0.4,0
27613,75.63,Jewelry,5,238,18.1,0
27614,13.35,Online Retail,18,2437,6.2,0
27615,82.88,Entertainment,11,1347,4.2,0
27616,18.38,Electronics,21,2275,5.6,0
27617,21.92,Grocery,10,481,4.0,0
27618,5.61,Utilities,21,2147,0.8,0
27619,55.11,Utilities,6,789,4.2,0
27620,18.66,ATM Withdrawal,21,2626,10.9,0
27621,87.35,Jewelry,5,122,2.8,0
27622,25.89,Grocery,14,1868,3.0,0
27623,21.88,Electronics,5,1243,17.5,0
27624,268.55,Utilities,8,2803,7.5,0
27625,179.5,Fuel,22,1132,0.6,0
27626,20.39,Electronics,23,676,20.9,0
27627,28.25,Fuel,17,524,53.4,0
27628,28.94,Grocery,2,2290,9.7,0
27629,96.15,ATM Withdrawal,1,34,126.0,1
27630,63.96,Fuel,12,3011,25.0,0
27631,44.84,Jewelry,10,2938,12.6,0
27632,72.94,Entertainment,4,3391,3.6,0
27633,28.2,Travel,23,1128,1.4,0
27634,135.17,Dining,4,3037,3.2,0
27635,45.23,Electronics,11,2984,24.1,0
27636,25.38,Grocery,1,2884,23.1,0
27637,29.56,ATM Withdrawal,17,2004,0.3,0
27638,32.08,Entertainment,9,994,5.5,0
27639,39.57,Jewelry,17,3484,20.5,0
27640,37.9,Entertainment,3,2184,31.2,0
27641,118.29,Fuel,20,3509,1.1,0
27642,118.56,Fuel,21,904,25.6,0
27643,73.18,Grocery,6,2245,0.2,0
27644,59.49,Utilities,23,530,9.0,0
27645,63.05,Travel,20,954,7.1,0
27646,27.8,Grocery,2,973,27.3,0
27647,56.2,Dining,4,2296,9.6,0
27648,204.95,Dining,0,2508,12.3,0
27649,429.52,Entertainment,6,440,7.2,0
27650,21.76,ATM Withdrawal,11,1366,21.2,0
27651,169.76,ATM Withdrawal,23,3534,4.7,0
27652,96.89,Fuel,21,213,18.8,0
27653,80.65,ATM Withdrawal,15,291,11.0,0
27654,30.77,Fuel,21,42,19.7,0
27655,99.87,Grocery,6,2126,1.5,0
27656,80.46,Dining,7,1216,11.7,0
27657,38.6,Entertainment,14,2409,4.3,0
27658,129.87,Entertainment,5,2946,12.7,0
27659,119.56,Dining,4,1474,14.2,0
27660,310.7,Travel,22,1731,10.9,0
27661,97.28,Dining,15,962,8.8,0
27662,41.36,Online Retail,19,2758,37.8,0
27663,133.22,Travel,11,1208,10.8,0
27664,22.88,Travel,9,72,16.5,0
27665,40.9,Utilities,11,1459,10.1,0
27666,78.2,Travel,20,1144,4.9,0
27667,121.69,Grocery,21,3058,38.1,0
27668,62.05,Travel,11,1430,27.7,0
27669,148.41,Entertainment,1,2987,1.8,0
27670,69.1,Utilities,6,3384,6.6,0
27671,29.57,Dining,4,470,17.0,0
27672,142.01,Online Retail,17,3188,38.9,0
27673,30.68,ATM Withdrawal,17,872,8.1,0
27674,986.09,Entertainment,15,1851,9.6,0
27675,89.26,Jewelry,1,186,2.7,0
27676,54.0,Entertainment,7,2094,8.2,0
27677,59.23,Travel,18,2598,37.6,0
27678,33.71,Dining,5,837,15.1,0
27679,23.01,Grocery,22,245,3.1,0
27680,111.63,Dining,21,655,4.4,0
27681,24.71,Fuel,12,3320,9.5,0
27682,19.25,Electronics,6,69,4.0,0
27683,219.37,Grocery,19,2211,2.6,0
27684,38.4,Fuel,23,1126,6.4,0
27685,186.77,Entertainment,4,2994,7.6,0
27686,26.89,Entertainment,16,2928,5.3,0
27687,29.24,Utilities,3,2722,20.8,0
27688,143.97,Entertainment,0,2246,6.8,0
27689,103.84,Jewelry,5,2808,29.1,0
27690,83.84,Grocery,5,2623,8.6,0
27691,172.06,ATM Withdrawal,2,1772,5.2,0
27692,51.1,Grocery,9,990,99.1,0
27693,77.42,Entertainment,21,1007,12.2,0
27694,206.37,Fuel,10,1236,16.8,0
27695,227.32,Online Retail,22,440,13.9,0
27696,29.4,Dining,13,3573,3.5,0
27697,75.49,Dining,3,3005,4.3,0
27698,365.86,ATM Withdrawal,6,3530,25.3,0
27699,39.26,Utilities,9,2236,15.0,0
27700,69.1,Entertainment,0,1435,27.3,0
27701,20.26,Dining,8,3414,19.8,0
27702,77.62,Jewelry,9,847,5.0,0
27703,37.35,Entertainment,2,3356,34.5,0
27704,15.41,Jewelry,21,261,29.3,0
27705,114.24,Fuel,8,3333,32.1,0
27706,29.15,ATM Withdrawal,17,2722,5.7,0
27707,39.92,Grocery,2,2891,21.8,0
27708,119.54,Online Retail,6,2987,0.8,0
27709,102.51,Entertainment,15,3503,3.0,0
27710,225.15,Online Retail,9,1990,21.0,0
27711,61.02,Entertainment,6,2387,20.1,0
27712,35.51,Online Retail,6,1134,3.3,0
27713,82.04,Electronics,4,2966,6.1,0
27714,141.25,Online Retail,10,361,24.8,0
27715,140.67,Utilities,6,2339,3.1,0
27716,37.63,Electronics,6,1412,12.3,0
27717,76.47,Travel,22,955,3.8,0
27718,137.54,Utilities,3,729,24.6,0
27719,48.82,Jewelry,21,1236,1.2,0
27720,100.27,Grocery,11,1856,44.8,0
27721,64.61,Dining,21,251,17.3,0
27722,47.56,Dining,1,3603,2.6,0
27723,254.95,ATM Withdrawal,19,202,3.2,0
27724,102.03,Fuel,7,669,17.3,0
27725,107.06,Jewelry,11,2952,9.6,0
27726,17.76,Fuel,0,888,21.4,0
27727,38.34,ATM Withdrawal,14,688,18.6,0
27728,131.78,Online Retail,7,425,7.8,0
27729,195.57,Utilities,4,21,45.0,1
27730,60.85,Electronics,22,1802,28.6,0
27731,36.9,Online Retail,5,1202,10.0,0
27732,53.6,Online Retail,4,548,2.5,0
27733,16.54,Grocery,13,251,1.6,0
27734,107.28,Online Retail,21,3283,11.6,0
27735,94.88,Jewelry,0,1916,0.1,0
27736,99.33,Jewelry,0,2832,16.1,0
27737,25.72,Travel,10,2198,5.8,0
27738,380.04,Entertainment,18,3547,9.0,0
27739,150.5,Jewelry,4,1229,32.7,0
27740,40.84,Dining,13,2873,28.6,0
27741,14.31,Dining,14,2118,2.2,0
27742,71.66,ATM Withdrawal,8,2592,9.9,0
27743,18.15,Jewelry,4,2312,36.3,0
27744,200.72,Electronics,2,549,14.9,0
27745,81.19,Fuel,20,3629,2.8,0
27746,116.68,Online Retail,13,2199,23.0,0
27747,26.21,Dining,10,1396,24.0,0
27748,150.52,Grocery,12,1198,6.3,0
27749,103.26,Grocery,1,1594,10.2,0
27750,54.45,Travel,15,1283,3.8,0
27751,84.49,Utilities,5,2425,16.1,0
27752,141.1,Electronics,10,103,23.9,0
27753,23.7,Fuel,13,1058,6.4,0
27754,46.84,Jewelry,9,1620,29.1,0
27755,221.63,Electronics,6,443,4.0,0
27756,1895.32,Grocery,0,624,227.6,1
27757,27.43,Jewelry,22,3408,1.7,0
27758,28.03,Fuel,7,2951,21.6,0
27759,162.62,Jewelry,1,1730,11.0,0
27760,235.38,Grocery,2,1798,12.3,0
27761,44.0,Online Retail,11,2984,32.9,0
27762,18.21,Online Retail,2,773,37.6,0
27763,23.63,Jewelry,16,835,2.3,0
27764,99.64,Entertainment,7,3524,16.7,0
27765,48.68,Utilities,18,2615,4.5,0
27766,104.16,ATM Withdrawal,20,155,24.7,0
27767,59.82,Fuel,3,1881,19.2,0
27768,75.45,Dining,10,509,4.4,0
27769,505.97,Fuel,1,3,234.7,1
27770,146.66,ATM Withdrawal,4,3010,0.4,0
27771,60.01,Fuel,1,1068,4.8,0
27772,445.2,Utilities,10,1668,2.2,0
27773,15.33,Jewelry,17,1095,19.9,0
27774,66.72,Electronics,14,3248,0.0,0
27775,78.78,Electronics,16,1519,8.1,0
27776,159.79,Grocery,20,3560,7.4,0
27777,75.95,Electronics,4,3037,28.5,0
27778,31.72,Electronics,18,3210,2.0,0
27779,304.68,Fuel,4,3072,4.4,0
27780,37.55,Utilities,7,3107,47.9,0
27781,23.73,Jewelry,18,248,0.0,0
27782,82.9,Fuel,11,2800,0.1,0
27783,695.54,ATM Withdrawal,3,3421,4.5,0
27784,99.84,Dining,13,941,1.5,0
27785,31.83,Online Retail,15,2501,7.1,0
27786,230.36,Dining,2,2816,28.7,0
27787,164.32,ATM Withdrawal,5,119,9.4,0
27788,41.2,Jewelry,22,1721,25.2,0
27789,170.32,Travel,22,1432,18.6,0
27790,176.94,Entertainment,1,2240,0.9,0
27791,27.78,Entertainment,22,2493,24.4,0
27792,12.19,Travel,0,3431,11.2,0
27793,305.59,Jewelry,9,2263,9.4,0
27794,115.29,Grocery,12,1588,8.3,0
27795,95.66,Fuel,1,1845,13.4,0
27796,99.79,Utilities,17,2515,2.2,0
27797,36.27,Electronics,23,1625,7.6,0
27798,84.15,Travel,2,2071,44.1,0
27799,18.03,Dining,4,1134,9.2,0
27800,160.67,Electronics,3,1811,4.2,0
27801,51.37,ATM Withdrawal,4,2966,1.2,0
27802,144.3,Online Retail,6,869,6.4,0
27803,18.13,Fuel,14,1536,10.3,0
27804,161.97,Fuel,13,3431,2.5,0
27805,110.99,Entertainment,8,1818,115.8,0
27806,92.22,Online Retail,13,190,102.9,0
27807,94.64,Grocery,17,3030,17.5,0
27808,46.73,Grocery,7,2183,1.1,0
27809,599.25,ATM Withdrawal,11,807,1.8,0
27810,16.86,ATM Withdrawal,9,3002,14.1,0
27811,95.33,Fuel,21,3378,39.3,0
27812,102.81,Travel,23,2136,38.3,0
27813,36.49,Entertainment,23,186,16.9,0
27814,19.92,Electronics,8,2329,13.8,0
27815,71.57,Fuel,21,3587,2.7,0
27816,73.33,Online Retail,22,1859,27.0,0
27817,31.87,Travel,1,1281,3.8,0
27818,259.58,Entertainment,15,1190,7.4,0
27819,100.3,Entertainment,11,2251,6.7,0
27820,35.19,Online Retail,16,250,3.6,0
27821,27.53,Utilities,3,2116,13.5,0
27822,14.1,Travel,16,748,11.8,0
27823,74.88,Travel,3,244,8.8,0
27824,56.85,Entertainment,0,3185,5.2,0
27825,347.16,ATM Withdrawal,0,2751,5.4,0
27826,90.42,Dining,13,1322,12.2,0
27827,268.63,ATM Withdrawal,3,1700,6.0,0
27828,71.0,Grocery,2,224,1.1,0
27829,90.62,Entertainment,0,713,31.5,0
27830,79.2,Entertainment,18,53,1.1,0
27831,86.18,Fuel,23,2466,31.2,0
27832,143.85,Electronics,17,2895,7.0,0
27833,21.75,Jewelry,21,1702,11.4,0
27834,201.51,Dining,11,1548,17.9,0
27835,58.62,Entertainment,3,2138,1.7,0
27836,116.27,ATM Withdrawal,1,2332,6.2,0
27837,173.47,Online Retail,13,916,0.1,0
27838,39.03,Jewelry,1,2885,23.9,0
27839,27.75,ATM Withdrawal,23,257,13.3,0
27840,20.07,Electronics,9,2391,27.3,0
27841,171.96,Fuel,0,2444,2.9,0
27842,39.07,Dining,12,3131,18.9,0
27843,17.18,Travel,23,198,5.0,0
27844,54.36,Jewelry,1,3365,9.2,0
27845,157.22,Grocery,4,1452,0.1,0
27846,137.35,Online Retail,1,1272,48.8,0
27847,9.77,Travel,0,1297,25.8,0
27848,285.51,Jewelry,19,3188,0.2,0
27849,71.9,Utilities,12,2867,23.8,0
27850,38.09,Travel,17,3208,7.4,0
27851,66.67,Grocery,7,3093,29.1,0
27852,59.43,Travel,0,144,3.6,0
27853,226.38,Utilities,8,269,3.8,0
27854,136.2,ATM Withdrawal,5,413,4.1,0
27855,280.45,Dining,18,2398,6.8,0
27856,29.84,Travel,7,858,42.1,0
27857,84.71,Jewelry,7,573,16.1,0
27858,91.03,Jewelry,18,3156,27.5,0
27859,31.99,Dining,23,548,23.6,0
27860,81.2,Utilities,16,1287,1.4,0
27861,60.06,Utilities,18,424,9.1,0
27862,34.27,Electronics,6,3047,12.8,0
27863,34.79,Jewelry,7,1278,11.0,0
27864,476.15,Entertainment,18,1391,11.5,0
27865,143.6,Entertainment,1,1956,23.0,0
27866,46.71,ATM Withdrawal,20,1707,14.1,0
27867,19.16,Grocery,7,1501,11.5,0
27868,62.77,Electronics,13,1232,6.5,0
27869,26.22,Entertainment,1,670,13.3,0
27870,80.05,Jewelry,20,1021,16.8,0
27871,26.32,Jewelry,17,2070,9.4,0
27872,54.55,Grocery,15,2806,26.2,0
27873,59.37,Electronics,7,954,19.0,0
27874,1033.15,Electronics,17,1159,19.2,0
27875,86.91,Travel,6,596,20.9,0
27876,55.02,Travel,9,1867,9.9,0
27877,124.13,Travel,18,2369,0.6,0
27878,59.7,Dining,9,2939,57.3,0
27879,186.63,Dining,15,972,11.8,0
27880,37.86,Utilities,20,2041,0.7,0
27881,24.05,Travel,12,491,1.0,0
27882,23.19,Travel,4,129,3.0,0
27883,39.56,Utilities,19,1098,20.8,0
27884,30.29,Dining,21,1739,0.3,0
27885,308.85,Online Retail,16,1333,0.9,0
27886,160.26,ATM Withdrawal,10,1476,24.5,0
27887,27.25,Fuel,23,3430,9.1,0
27888,170.69,ATM Withdrawal,0,2584,0.6,0
27889,195.02,Travel,12,1213,10.0,0
27890,137.89,Entertainment,0,2205,15.1,0
27891,131.61,Fuel,6,2707,21.5,0
27892,20.31,Entertainment,5,1348,29.1,0
27893,184.65,Online Retail,12,1459,7.6,0
27894,59.14,Utilities,21,2000,17.3,0
27895,51.23,Electronics,13,2342,1.9,0
27896,80.75,Jewelry,7,689,11.3,0
27897,133.55,ATM Withdrawal,2,1512,0.0,0
27898,265.55,Dining,4,2622,11.4,0
27899,85.67,ATM Withdrawal,15,921,4.3,0
27900,52.23,Jewelry,11,3346,8.9,0
27901,274.89,Utilities,7,3388,17.1,0
27902,43.61,ATM Withdrawal,19,3082,2.5,0
27903,26.41,Grocery,22,1409,12.9,0
27904,92.94,Fuel,3,65,35.8,0
27905,123.26,Online Retail,16,1166,2.0,0
27906,162.84,Dining,22,543,21.5,0
27907,78.51,ATM Withdrawal,4,95,22.9,0
27908,150.23,Online Retail,9,391,23.1,0
27909,130.57,Grocery,3,3566,14.4,0
27910,87.97,Entertainment,6,1578,26.3,0
27911,31.72,Online Retail,1,2950,26.8,0
27912,40.81,ATM Withdrawal,8,3124,22.5,0
27913,64.37,Dining,20,3006,11.0,0
27914,187.65,Fuel,18,2718,72.3,0
27915,34.3,Entertainment,6,3137,4.4,0
27916,140.54,Electronics,1,964,21.2,0
27917,22.85,Dining,0,3073,0.3,0
27918,93.65,Jewelry,9,474,58.8,0
